host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,total_review_activity,host_type,availability_type
159435936,Manhattan,Upper West Side,40.78833,-73.97182,Entire home/apt,85,30,2,0.44,3,118,0.88,Small Host,Medium Availability
219848970,Manhattan,Hell's Kitchen,40.76219,-73.99493,Shared room,69,1,30,3.4,2,335,102.0,Small Host,High Availability
31760835,Brooklyn,Bay Ridge,40.6339,-74.03049,Private room,65,1,10,1.13,4,4,11.299999999999999,Small Host,Low Availability
31760835,Brooklyn,Bay Ridge,40.63504,-74.0289,Private room,65,1,7,0.78,4,189,5.46,Small Host,High Availability
31760835,Brooklyn,Bay Ridge,40.63409,-74.02887,Private room,65,1,8,0.92,4,98,7.36,Small Host,Medium Availability
211146044,Brooklyn,Bedford-Stuyvesant,40.69363,-73.9404,Private room,60,2,29,3.95,3,292,114.55000000000001,Small Host,High Availability
211146044,Brooklyn,Bedford-Stuyvesant,40.69342,-73.93884,Private room,58,2,0,0.0,3,317,0.0,Small Host,High Availability
219879114,Manhattan,Harlem,40.81182,-73.94331,Entire home/apt,159,2,26,3.05,1,343,79.3,Single Listing,High Availability
41541593,Manhattan,Upper West Side,40.80324,-73.96555,Private room,70,10,4,0.49,1,19,1.96,Single Listing,Low Availability
37736307,Manhattan,East Harlem,40.78731,-73.94889,Private room,110,2,8,0.95,2,14,7.6,Small Host,Low Availability
186349150,Brooklyn,Bedford-Stuyvesant,40.69044,-73.95405,Private room,75,1,3,0.34,1,0,1.02,Single Listing,Low Availability
35957140,Manhattan,East Village,40.72941,-73.98094,Entire home/apt,150,4,9,1.12,1,0,10.080000000000002,Single Listing,Low Availability
46589590,Manhattan,East Village,40.72449,-73.98384,Entire home/apt,114,14,0,0.0,1,19,0.0,Single Listing,Low Availability
119669058,Brooklyn,Bedford-Stuyvesant,40.6929,-73.95513,Private room,49,2,15,1.7,34,306,25.5,Large Host,High Availability
54677106,Brooklyn,Bedford-Stuyvesant,40.6797,-73.94084,Private room,41,1,6,0.66,2,0,3.96,Small Host,Low Availability
54677106,Brooklyn,Bedford-Stuyvesant,40.67825,-73.94068,Entire home/apt,175,2,1,0.12,2,0,0.12,Small Host,Low Availability
119669058,Brooklyn,Bedford-Stuyvesant,40.69228,-73.95677,Private room,49,2,12,1.35,34,305,16.200000000000003,Large Host,High Availability
116976293,Manhattan,Little Italy,40.71865,-73.99847,Entire home/apt,225,3,0,0.0,2,0,0.0,Small Host,Low Availability
119669058,Brooklyn,Bedford-Stuyvesant,40.69436,-73.95526,Private room,65,2,11,1.31,34,282,14.41,Large Host,High Availability
119669058,Brooklyn,Bedford-Stuyvesant,40.69261,-73.95706,Private room,49,2,10,1.14,34,313,11.399999999999999,Large Host,High Availability
119669058,Brooklyn,Bedford-Stuyvesant,40.69319,-73.95528,Private room,49,2,9,1.02,34,312,9.18,Large Host,High Availability
119669058,Brooklyn,Bedford-Stuyvesant,40.69366,-73.95563,Private room,65,2,7,0.8,34,285,5.6000000000000005,Large Host,High Availability
119669058,Brooklyn,Bedford-Stuyvesant,40.69263,-73.95583,Private room,49,2,9,1.02,34,308,9.18,Large Host,High Availability
492457,Queens,Woodside,40.74364,-73.90222,Private room,50,2,14,1.57,1,308,21.98,Single Listing,High Availability
89680730,Brooklyn,Brownsville,40.66399,-73.91913,Private room,45,1,16,6.86,1,139,109.76,Single Listing,Medium Availability
17892150,Manhattan,Harlem,40.81295,-73.95304,Private room,60,3,35,4.1,1,5,143.5,Single Listing,Low Availability
25767215,Brooklyn,Crown Heights,40.67792,-73.9484,Private room,99,1,9,1.18,1,249,10.62,Single Listing,High Availability
213781715,Manhattan,NoHo,40.72839,-73.99225,Entire home/apt,225,1,8,1.62,33,179,12.96,Large Host,Medium Availability
8053333,Manhattan,Chinatown,40.71722,-73.99242,Entire home/apt,105,2,15,1.67,1,160,25.049999999999997,Single Listing,Medium Availability
219924114,Brooklyn,Bushwick,40.6954,-73.92723,Entire home/apt,115,3,38,4.4,1,131,167.20000000000002,Single Listing,Medium Availability
105506002,Brooklyn,Williamsburg,40.7126,-73.93982,Private room,44,30,1,1.0,1,84,1.0,Single Listing,Medium Availability
172986033,Brooklyn,Bensonhurst,40.61023,-73.99627,Private room,39,1,0,0.0,1,0,0.0,Single Listing,Low Availability
29104701,Manhattan,Harlem,40.80055,-73.95501,Entire home/apt,150,3,16,2.22,1,50,35.52,Single Listing,Medium Availability
219981147,Manhattan,Upper East Side,40.76869,-73.95007,Private room,150,2,8,0.92,1,0,7.36,Single Listing,Low Availability
42735733,Brooklyn,Crown Heights,40.66392,-73.95994,Entire home/apt,110,1,52,5.98,1,81,310.96000000000004,Single Listing,Medium Availability
8917825,Brooklyn,Greenpoint,40.72004,-73.95424,Entire home/apt,199,2,11,1.49,1,0,16.39,Single Listing,Low Availability
3849025,Brooklyn,Bedford-Stuyvesant,40.69391,-73.94352,Entire home/apt,180,5,18,2.18,1,106,39.24,Single Listing,Medium Availability
217970334,Bronx,Norwood,40.87448,-73.87412,Entire home/apt,200,1,13,6.61,1,0,85.93,Single Listing,Low Availability
220055820,Manhattan,Harlem,40.82494,-73.9428,Private room,80,2,15,1.73,1,143,25.95,Single Listing,Medium Availability
219782181,Manhattan,Lower East Side,40.71451,-73.98789,Private room,78,1,22,2.53,3,91,55.66,Small Host,Medium Availability
732460,Brooklyn,Williamsburg,40.70876,-73.96592,Entire home/apt,120,29,0,0.0,7,0,0.0,Medium Host,Low Availability
220060177,Brooklyn,Bushwick,40.69471,-73.90687,Private room,75,3,6,0.74,2,365,4.4399999999999995,Small Host,High Availability
214611101,Brooklyn,Kensington,40.638,-73.97652,Private room,50,30,1,0.14,4,130,0.14,Small Host,Medium Availability
200182757,Brooklyn,Bushwick,40.70696,-73.9199,Private room,50,2,31,3.86,2,273,119.66,Small Host,High Availability
1613244,Manhattan,Lower East Side,40.72143,-73.9931,Entire home/apt,170,30,0,0.0,9,336,0.0,Medium Host,High Availability
214611101,Brooklyn,Kensington,40.63765,-73.97711,Private room,45,30,2,0.26,4,42,0.52,Small Host,Medium Availability
28823649,Manhattan,SoHo,40.72405,-74.00073,Entire home/apt,194,1,0,0.0,3,89,0.0,Small Host,Medium Availability
164719010,Queens,Whitestone,40.78029,-73.8184,Private room,49,1,50,5.58,3,87,279.0,Small Host,Medium Availability
214611101,Brooklyn,Kensington,40.63678,-73.97625,Private room,40,30,1,1.0,4,120,1.0,Small Host,Medium Availability
164719010,Queens,Whitestone,40.77945,-73.82029,Private room,35,1,35,3.87,3,86,135.45000000000002,Small Host,Medium Availability
7956889,Brooklyn,Bushwick,40.68864,-73.91295,Entire home/apt,86,28,3,0.43,1,66,1.29,Single Listing,Medium Availability
7638924,Brooklyn,Bushwick,40.70466,-73.9177,Entire home/apt,130,4,0,0.0,1,0,0.0,Single Listing,Low Availability
220121415,Brooklyn,Williamsburg,40.7075,-73.96576,Entire home/apt,96,3,22,2.59,1,58,56.98,Single Listing,Medium Availability
217996544,Manhattan,Kips Bay,40.74139,-73.98132,Entire home/apt,199,30,0,0.0,2,365,0.0,Small Host,High Availability
219502160,Queens,Ozone Park,40.68005,-73.85552,Entire home/apt,150,5,3,0.35,1,317,1.0499999999999998,Single Listing,High Availability
1303899,Brooklyn,Clinton Hill,40.68933,-73.96082,Private room,45,3,1,0.11,1,189,0.11,Single Listing,High Availability
66473223,Brooklyn,Greenpoint,40.73324,-73.95332,Entire home/apt,110,3,1,0.79,1,0,0.79,Single Listing,Low Availability
23703328,Queens,Kew Gardens,40.71163,-73.82752,Private room,59,1,24,2.76,1,32,66.24,Single Listing,Medium Availability
220129825,Queens,Jamaica,40.67379,-73.78187,Entire home/apt,150,1,75,9.3,2,69,697.5,Small Host,Medium Availability
29285454,Brooklyn,Bedford-Stuyvesant,40.68612,-73.94318,Private room,55,5,2,0.3,1,297,0.6,Single Listing,High Availability
30811338,Brooklyn,Bedford-Stuyvesant,40.6919,-73.93866,Entire home/apt,89,2,18,2.1,1,209,37.800000000000004,Single Listing,High Availability
49421712,Brooklyn,Prospect-Lefferts Gardens,40.65945,-73.96145,Private room,55,1,32,3.81,1,0,121.92,Single Listing,Low Availability
220149091,Brooklyn,Bedford-Stuyvesant,40.69441,-73.94848,Private room,65,2,14,1.85,4,365,25.900000000000002,Small Host,High Availability
171214206,Manhattan,Morningside Heights,40.80303,-73.96336,Private room,80,1,48,5.54,3,7,265.92,Small Host,Low Availability
171214206,Manhattan,Morningside Heights,40.80423,-73.96334,Private room,75,1,23,2.74,3,8,63.02,Small Host,Low Availability
213251818,Brooklyn,Brownsville,40.66835,-73.92335,Entire home/apt,90,3,26,3.17,1,138,82.42,Single Listing,Medium Availability
68284975,Brooklyn,Bushwick,40.69375,-73.92496,Private room,66,2,8,0.97,2,90,7.76,Small Host,Medium Availability
107434423,Manhattan,Hell's Kitchen,40.76125,-73.99546,Entire home/apt,264,30,1,0.17,232,187,0.17,Large Host,High Availability
107434423,Manhattan,Upper West Side,40.78892,-73.97402,Entire home/apt,244,30,1,0.19,232,218,0.19,Large Host,High Availability
213781715,Brooklyn,Greenpoint,40.733,-73.95309,Private room,119,1,0,0.0,33,180,0.0,Large Host,Medium Availability
213781715,Manhattan,NoHo,40.72839,-73.99133,Entire home/apt,225,1,3,0.35,33,179,1.0499999999999998,Large Host,Medium Availability
220197047,Manhattan,East Harlem,40.80173,-73.94517,Entire home/apt,280,30,32,3.69,1,112,118.08,Single Listing,Medium Availability
213781715,Manhattan,NoHo,40.7287,-73.99184,Entire home/apt,225,1,0,0.0,33,364,0.0,Large Host,High Availability
219738858,Manhattan,Stuyvesant Town,40.73092,-73.98146,Entire home/apt,200,30,16,2.47,5,164,39.52,Small Host,Medium Availability
335046,Manhattan,Lower East Side,40.71271,-73.99084,Private room,150,3,9,1.11,3,219,9.99,Small Host,High Availability
42153340,Brooklyn,Greenpoint,40.72291,-73.9487,Entire home/apt,122,2,38,4.44,2,211,168.72000000000003,Small Host,High Availability
7556128,Manhattan,East Village,40.72762,-73.98118,Private room,150,7,2,0.23,2,45,0.46,Small Host,Medium Availability
194031970,Manhattan,Hell's Kitchen,40.76437,-73.98775,Shared room,100,1,1,0.21,3,212,0.21,Small Host,High Availability
167636238,Brooklyn,Cypress Hills,40.68205,-73.8822,Private room,62,2,1,0.15,3,179,0.15,Small Host,Medium Availability
7556128,Manhattan,East Village,40.72789,-73.98236,Entire home/apt,240,2,12,1.51,2,0,18.12,Small Host,Low Availability
3659719,Brooklyn,Bushwick,40.70644,-73.9193,Private room,46,2,28,3.22,1,23,90.16000000000001,Single Listing,Low Availability
146449899,Queens,Flushing,40.74538,-73.83489,Private room,49,1,57,6.71,2,143,382.46999999999997,Small Host,Medium Availability
41083526,Queens,Sunnyside,40.74529,-73.92176,Shared room,50,1,9,1.03,2,0,9.27,Small Host,Low Availability
220232423,Brooklyn,Bay Ridge,40.63432,-74.02663,Entire home/apt,119,1,32,3.6,1,276,115.2,Single Listing,High Availability
1713685,Brooklyn,Williamsburg,40.71295,-73.9628,Entire home/apt,125,1,11,1.3,1,39,14.3,Single Listing,Medium Availability
220242803,Brooklyn,Park Slope,40.68086,-73.98002,Entire home/apt,140,3,23,3.15,1,285,72.45,Single Listing,High Availability
213781715,Manhattan,NoHo,40.72858,-73.99141,Entire home/apt,179,1,4,0.47,33,179,1.88,Large Host,Medium Availability
24074596,Manhattan,East Village,40.73031,-73.98018,Entire home/apt,145,3,7,0.91,1,4,6.37,Single Listing,Low Availability
24000784,Brooklyn,Sunset Park,40.64513,-74.01279,Private room,45,1,5,0.57,4,32,2.8499999999999996,Small Host,Medium Availability
219930693,Queens,Woodhaven,40.69034,-73.86268,Private room,90,2,9,1.03,2,180,9.27,Small Host,Medium Availability
171630463,Brooklyn,Greenpoint,40.73812,-73.95649,Entire home/apt,150,3,4,0.47,1,0,1.88,Single Listing,Low Availability
146224146,Manhattan,Upper East Side,40.76006,-73.96136,Entire home/apt,135,3,8,0.89,1,0,7.12,Single Listing,Low Availability
6701152,Brooklyn,Bedford-Stuyvesant,40.68982,-73.95818,Entire home/apt,135,3,18,2.19,1,307,39.42,Single Listing,High Availability
220307306,Manhattan,Washington Heights,40.85712,-73.9277,Private room,90,1,4,0.46,1,0,1.84,Single Listing,Low Availability
41945759,Manhattan,Washington Heights,40.85671,-73.92735,Private room,165,1,3,0.35,1,0,1.0499999999999998,Single Listing,Low Availability
16955151,Manhattan,West Village,40.73079,-74.00268,Entire home/apt,195,2,10,1.16,1,3,11.6,Single Listing,Low Availability
93732420,Queens,Astoria,40.76412,-73.92185,Private room,65,2,27,3.24,2,59,87.48,Small Host,Medium Availability
220322871,Manhattan,Upper East Side,40.77156,-73.95716,Shared room,75,1,1,0.12,1,365,0.12,Single Listing,High Availability
7305006,Brooklyn,Bedford-Stuyvesant,40.69107,-73.95878,Private room,60,6,8,1.1,2,144,8.8,Small Host,Medium Availability
7305006,Brooklyn,Bedford-Stuyvesant,40.69137,-73.95878,Private room,59,6,12,1.53,2,54,18.36,Small Host,Medium Availability
220378888,Brooklyn,Bay Ridge,40.63093,-74.02363,Entire home/apt,175,1,27,3.07,1,276,82.89,Single Listing,High Availability
219930693,Queens,Woodhaven,40.69102,-73.86089,Private room,90,2,11,1.24,2,89,13.64,Small Host,Medium Availability
12982906,Brooklyn,Fort Greene,40.69146,-73.97378,Private room,110,2,0,0.0,3,66,0.0,Small Host,Medium Availability
59627203,Brooklyn,Windsor Terrace,40.65116,-73.97881,Entire home/apt,125,5,2,0.27,1,0,0.54,Single Listing,Low Availability
12982906,Brooklyn,Fort Greene,40.69367,-73.97383,Private room,120,2,0,0.0,3,280,0.0,Small Host,High Availability
8730700,Brooklyn,Brooklyn Heights,40.69863,-73.9937,Entire home/apt,88,20,3,1.14,1,23,3.42,Single Listing,Low Availability
2715012,Brooklyn,Crown Heights,40.67415,-73.94007,Entire home/apt,175,2,4,0.64,3,325,2.56,Small Host,High Availability
141853769,Brooklyn,Borough Park,40.64459,-73.99951,Entire home/apt,100,2,10,4.41,1,24,44.1,Single Listing,Low Availability
220419710,Brooklyn,Flatlands,40.62453,-73.92479,Private room,175,2,3,1.73,1,275,5.1899999999999995,Single Listing,High Availability
177110165,Brooklyn,Gowanus,40.66811,-73.99451,Entire home/apt,121,5,1,0.31,1,45,0.31,Single Listing,Medium Availability
85221704,Manhattan,Harlem,40.83096,-73.95016,Private room,89,25,1,0.13,1,18,0.13,Single Listing,Low Availability
13744738,Brooklyn,South Slope,40.66177,-73.98198,Entire home/apt,200,3,0,0.0,1,1,0.0,Single Listing,Low Availability
168619140,Brooklyn,Canarsie,40.63764,-73.91556,Private room,58,2,1,0.25,2,0,0.25,Small Host,Low Availability
193473122,Manhattan,Little Italy,40.71962,-73.99682,Entire home/apt,150,3,10,1.15,1,9,11.5,Single Listing,Low Availability
220297196,Brooklyn,Bushwick,40.69905,-73.91874,Private room,35,1,5,0.57,1,1,2.8499999999999996,Single Listing,Low Availability
18917915,Brooklyn,Williamsburg,40.70296,-73.94086,Entire home/apt,90,3,7,0.95,1,3,6.6499999999999995,Single Listing,Low Availability
3292437,Manhattan,Midtown,40.75228,-73.9695,Entire home/apt,250,2,20,2.3,1,0,46.0,Single Listing,Low Availability
187908347,Brooklyn,Crown Heights,40.67311,-73.94679,Entire home/apt,90,4,24,2.89,2,82,69.36,Small Host,Medium Availability
140640991,Manhattan,Inwood,40.86261,-73.92295,Private room,100,3,8,0.95,1,165,7.6,Single Listing,Medium Availability
37154382,Queens,Forest Hills,40.71018,-73.85229,Entire home/apt,100,2,22,2.83,1,103,62.260000000000005,Single Listing,Medium Availability
220468724,Brooklyn,Bedford-Stuyvesant,40.6775,-73.92281,Entire home/apt,149,2,73,8.62,1,93,629.26,Single Listing,Medium Availability
36693787,Manhattan,Stuyvesant Town,40.73341,-73.98,Entire home/apt,188,10,1,0.68,1,21,0.68,Single Listing,Low Availability
158406020,Brooklyn,East Flatbush,40.65105,-73.93034,Private room,47,1,9,1.05,2,14,9.450000000000001,Small Host,Low Availability
44745096,Brooklyn,Bushwick,40.6934,-73.92372,Private room,110,3,8,1.08,1,8,8.64,Single Listing,Low Availability
204268180,Brooklyn,Bushwick,40.70254,-73.92471,Private room,33,1,8,0.96,1,64,7.68,Single Listing,Medium Availability
5123160,Manhattan,Two Bridges,40.71145,-73.99607,Private room,130,1,7,0.99,1,0,6.93,Single Listing,Low Availability
220568909,Manhattan,Little Italy,40.71751,-73.99849,Entire home/apt,230,2,9,1.04,1,360,9.36,Single Listing,High Availability
16063645,Manhattan,East Village,40.7293,-73.9834,Entire home/apt,130,1,26,3.01,1,243,78.25999999999999,Single Listing,High Availability
220576785,Brooklyn,Midwood,40.61703,-73.97055,Private room,100,1,0,0.0,1,365,0.0,Single Listing,High Availability
2093557,Brooklyn,Bushwick,40.69975,-73.92602,Entire home/apt,100,1,3,1.34,2,4,4.0200000000000005,Small Host,Low Availability
34075689,Queens,Maspeth,40.72236,-73.90195,Entire home/apt,150,7,15,1.73,3,69,25.95,Small Host,Medium Availability
220601248,Manhattan,Lower East Side,40.71827,-73.98836,Private room,66,2,23,3.14,2,6,72.22,Small Host,Low Availability
38503320,Brooklyn,Greenpoint,40.72637,-73.95248,Private room,95,5,36,4.15,1,101,149.4,Single Listing,Medium Availability
53621734,Manhattan,Hell's Kitchen,40.75985,-73.99799,Entire home/apt,170,12,1,0.11,1,365,0.11,Single Listing,High Availability
210961816,Manhattan,Midtown,40.74584,-73.98894,Private room,125,3,13,1.51,1,14,19.63,Single Listing,Low Availability
220605010,Manhattan,Washington Heights,40.83773,-73.94415,Private room,125,3,0,0.0,1,178,0.0,Single Listing,Medium Availability
96222132,Brooklyn,Sunset Park,40.65595,-74.00274,Shared room,45,1,8,0.93,4,332,7.44,Small Host,High Availability
80026984,Manhattan,Harlem,40.80132,-73.95496,Entire home/apt,195,3,3,0.4,1,239,1.2000000000000002,Single Listing,High Availability
606154,Manhattan,Gramercy,40.73386,-73.98307,Private room,118,6,0,0.0,2,0,0.0,Small Host,Low Availability
172859639,Brooklyn,Williamsburg,40.7041,-73.93415,Entire home/apt,250,1,2,0.23,1,4,0.46,Single Listing,Low Availability
151229011,Manhattan,Upper East Side,40.77557,-73.94381,Private room,93,3,32,3.87,1,28,123.84,Single Listing,Low Availability
630534,Brooklyn,Flatbush,40.65026,-73.96316,Private room,196,3,5,0.65,1,35,3.25,Single Listing,Medium Availability
134904068,Queens,Jackson Heights,40.75024,-73.88409,Entire home/apt,200,5,1,1.0,1,38,1.0,Single Listing,Medium Availability
73453515,Bronx,Hunts Point,40.81819,-73.88653,Entire home/apt,150,2,5,0.57,1,0,2.8499999999999996,Single Listing,Low Availability
213586067,Manhattan,Upper East Side,40.78108,-73.95439,Entire home/apt,215,3,0,0.0,1,0,0.0,Single Listing,Low Availability
6562449,Manhattan,Upper West Side,40.79325,-73.97237,Entire home/apt,325,1,16,1.95,1,7,31.2,Single Listing,Low Availability
120431726,Brooklyn,Greenpoint,40.72097,-73.94052,Private room,99,1,14,1.6,2,0,22.400000000000002,Small Host,Low Availability
13646328,Manhattan,Upper West Side,40.79954,-73.96263,Entire home/apt,99,5,10,1.55,1,29,15.5,Single Listing,Low Availability
23196609,Brooklyn,Bedford-Stuyvesant,40.69341,-73.94177,Private room,40,2,8,1.76,2,14,14.08,Small Host,Low Availability
15586309,Brooklyn,Sunset Park,40.66486,-73.99535,Entire home/apt,90,1,6,0.73,1,0,4.38,Single Listing,Low Availability
105572926,Brooklyn,Crown Heights,40.67636,-73.91932,Private room,85,2,2,0.24,1,0,0.48,Single Listing,Low Availability
